schedule_id,task_id,assigned_to,start_time,end_time,is_auto
sched_68dadfb1,task_0194,1f962965-4fef-4ad8-9b91-e6a871da1529,2024-12-27T09:21:42,2024-12-27T10:52:10.888074,False
sched_1a26b34f,task_0195,43bdeeb9-8d40-4341-8f49-765dc91c1601,2024-05-16T20:31:39,2024-05-16T21:55:48.017828,True
sched_2c41ad3b,task_0196,2d4c4fea-3e3e-497b-b3a7-161a22fd2185,2025-01-15T23:13:16,2025-01-16T03:08:38.518868,True
sched_f2baf762,task_0197,669676df-aafa-4608-a4ae-8ff08c46e804,2025-03-30T03:25:01,2025-03-30T07:03:34.040235,False
sched_f5ce1b15,task_0198,c2ec71ee-72f1-4b27-bd0d-db8cbb215a64,2025-04-08T15:40:53,2025-04-08T19:20:09.124496,False
sched_79045303,task_0199,da9e4494-4f3d-4e50-9bd3-0d84e4b4018a,2024-09-30T07:30:22,2024-09-30T10:35:58.481033,True
sched_563b8d26,task_0200,fb6b97c4-ef37-439b-b899-8e7efc16023e,2024-10-24T02:01:49,2024-10-24T04:44:02.508517,True
sched_8f800fca,task_0201,3226b279-9f6f-4b55-9fe0-edfd9d4f742f,2024-12-31T11:39:47,2024-12-31T12:49:36.037953,True
sched_0d3e9779,task_0202,ecf07a72-dec6-4134-8ee8-9e289d2f5f7f,2024-06-27T09:39:31,2024-06-27T12:29:19.824444,True
sched_3f1a446c,task_0203,2820fa36-8a4c-47ed-9289-1838e14a79da,2024-12-31T15:01:14,2024-12-31T17:48:04.995373,True
sched_dc0a1d7c,task_0204,23b90238-7392-404b-bcb2-97c0a8429b51,2024-07-27T04:42:20,2024-07-27T06:49:15.254202,False
sched_9b87d9f4,task_0205,7258e4d8-aa1d-4591-ac48-9a6a0673e6f8,2024-09-15T22:15:34,2024-09-16T00:34:58.593686,True
sched_910b84d7,task_0206,c762dde2-c1e5-4a70-8500-340e2cb03147,2024-05-20T17:18:25,2024-05-20T20:38:39.564868,True
sched_e568ae15,task_0207,95accbc9-a78f-4744-820a-557c9f5e0dca,2025-01-30T01:43:20,2025-01-30T03:56:33.821540,True
sched_c694e78f,task_0208,b9b204a9-df91-4af5-8c13-c3a5cbf8fbc9,2025-03-31T03:00:55,2025-03-31T06:46:49.284722,False
sched_49284997,task_0209,80832db7-07d5-4591-a01d-bb1386c3560f,2024-11-20T14:06:43,2024-11-20T15:57:28.239101,True
sched_7858ede3,task_0210,2d4c4fea-3e3e-497b-b3a7-161a22fd2185,2024-11-21T11:55:05,2024-11-21T15:23:58.538495,False
sched_f817d16e,task_0211,ecf07a72-dec6-4134-8ee8-9e289d2f5f7f,2024-05-07T18:23:29,2024-05-07T22:02:38.850720,False
sched_ed807ff5,task_0212,271bf8c6-3e9c-46a8-84ae-efad691f496c,2024-12-09T22:59:12,2024-12-10T02:54:50.123094,True
sched_9714d02b,task_0213,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2025-01-16T20:18:51,2025-01-16T23:42:43.085234,True
sched_6d4f2ea1,task_0214,aa586e72-5502-4d96-a8ad-6b245199054b,2024-08-25T03:05:52,2024-08-25T06:14:53.021189,True
sched_12bfbc10,task_0215,7fcc1b2e-80a1-494d-a2c4-c640baf72ffc,2025-05-06T22:45:41,2025-05-07T02:14:43.222797,True
sched_b577111a,task_0216,41afd334-ad10-48b3-8ba9-2c8b81b2c92f,2024-07-25T08:19:43,2024-07-25T09:42:21.086118,True
sched_7f51db1f,task_0217,2944ce65-f9c6-49c0-a673-9bd090ed612a,2024-12-23T21:24:24,2024-12-24T01:14:20.612096,True
sched_5549b805,task_0218,c762dde2-c1e5-4a70-8500-340e2cb03147,2024-12-12T23:08:45,2024-12-13T03:02:14.967949,True
sched_032f617f,task_0219,87a15546-4ea9-44b2-a17a-3054585a3eae,2025-03-20T09:37:13,2025-03-20T12:47:49.491112,True
sched_5ef2a991,task_0220,c762dde2-c1e5-4a70-8500-340e2cb03147,2024-08-11T07:55:32,2024-08-11T11:32:54.558672,True
sched_cd4d35e6,task_0221,d6fdcb30-106e-4434-bdbb-8d4069cbf302,2024-09-04T02:52:53,2024-09-04T04:59:11.130770,True
sched_bf2ff20a,task_0222,92e8bcce-27c0-4d44-9a56-38e42ec0a698,2025-03-18T08:12:35,2025-03-18T09:47:34.898366,False
sched_01e1d2db,task_0223,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-08-26T19:05:27,2024-08-26T20:10:41.075394,True
sched_d2b6e2fb,task_0224,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2025-02-24T13:30:30,2025-02-24T17:04:01.337228,False
sched_c6759341,task_0225,80832db7-07d5-4591-a01d-bb1386c3560f,2025-03-18T11:26:21,2025-03-18T13:15:48.486513,False
sched_b8d19405,task_0226,7fcc1b2e-80a1-494d-a2c4-c640baf72ffc,2024-10-20T08:17:33,2024-10-20T09:38:58.439370,True
sched_9f195825,task_0227,ca6e858a-b6ee-446d-b854-1d0f1146bab0,2024-05-17T20:22:46,2024-05-17T21:34:56.231512,False
sched_db785ed0,task_0228,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2024-12-21T18:33:05,2024-12-21T20:57:01.485703,True
sched_7ccdc566,task_0229,ca6e858a-b6ee-446d-b854-1d0f1146bab0,2024-12-28T19:27:15,2024-12-28T22:15:15.407400,True
sched_aa4eb30b,task_0230,41afd334-ad10-48b3-8ba9-2c8b81b2c92f,2024-11-25T23:01:09,2024-11-26T01:40:56.038623,True
sched_4c1d62e4,task_0231,7f293d2b-8874-46b9-838c-8531732ef0d6,2024-06-19T04:58:58,2024-06-19T06:10:44.961446,False
sched_7771ec81,task_0232,9180c12d-b1a4-4ac8-a443-eb7eb201b706,2024-08-08T03:50:57,2024-08-08T04:51:54.718887,True
sched_be5363f6,task_0233,57467426-f5f5-4a8d-a8f1-1685e16f793d,2024-09-16T20:22:57,2024-09-16T21:50:41.139933,True
sched_d7b741ba,task_0234,ca559213-b39d-4fc0-aefa-548e24cbad22,2024-11-25T17:02:23,2024-11-25T20:54:36.113425,True
sched_61a36582,task_0235,2a547cde-4c23-48f9-80ba-70739f08687a,2025-02-06T23:17:29,2025-02-07T01:19:15.250844,True
sched_973125a2,task_0236,1e94a821-91c2-47b5-97b0-6e29655c0cea,2024-08-02T04:59:18,2024-08-02T08:34:16.220278,True
sched_aa561051,task_0237,77d2b3fb-b187-42b8-86ed-6d2a92d49b20,2024-05-20T10:01:28,2024-05-20T11:23:07.230887,True
sched_6c76f209,task_0238,99d840d9-46c9-4dfa-89d5-de0920195591,2025-01-01T08:07:45,2025-01-01T10:22:59.152228,False
sched_0106691c,task_0239,dc48e99f-c0b7-41eb-a777-629945421473,2024-11-02T04:10:54,2024-11-02T06:51:55.396970,True
sched_cb133aaa,task_0240,aa586e72-5502-4d96-a8ad-6b245199054b,2025-04-12T01:51:07,2025-04-12T05:38:12.321960,True
sched_893f49fd,task_0241,d1673cd7-3b56-40b2-acd4-096ac3e570da,2025-04-20T15:05:42,2025-04-20T19:03:22.792165,True
sched_628d9b64,task_0242,b732419f-1797-4200-8985-f15f847b0e53,2025-05-08T06:18:56,2025-05-08T08:24:00.444385,True
sched_64ad58dc,task_0243,7258e4d8-aa1d-4591-ac48-9a6a0673e6f8,2024-06-25T17:40:03,2024-06-25T20:01:43.590664,False
sched_e751d0de,task_0244,dc48e99f-c0b7-41eb-a777-629945421473,2024-10-14T23:27:48,2024-10-15T03:02:02.712352,False
sched_4b8af00b,task_0245,414c100d-b69b-4fa5-969e-a302e25987ce,2024-09-12T11:48:45,2024-09-12T13:33:19.541965,False
sched_c3be1ea2,task_0246,b9b204a9-df91-4af5-8c13-c3a5cbf8fbc9,2025-02-22T22:01:49,2025-02-23T00:30:16.869226,False
sched_cf8c7a15,task_0247,d6fdcb30-106e-4434-bdbb-8d4069cbf302,2025-02-27T21:35:36,2025-02-28T00:15:09.371836,True
sched_21f160f0,task_0248,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2024-08-03T22:31:27,2024-08-04T02:06:01.766871,False
sched_854be4a7,task_0249,c718e047-9ab0-4e23-95b8-b0be09a21e0c,2024-06-11T14:27:45,2024-06-11T16:58:19.655900,False
sched_5c3f2686,task_0250,7f293d2b-8874-46b9-838c-8531732ef0d6,2024-09-06T16:40:05,2024-09-06T20:11:37.482000,True
sched_85a0bd14,task_0251,47dec98c-c663-4589-adc2-924290164982,2024-11-09T17:32:37,2024-11-09T19:33:46.629760,False
sched_3c6c0443,task_0252,5cb4fcf7-3450-4ce2-9112-902ef278eddd,2025-03-07T15:22:38,2025-03-07T18:49:41.461402,True
sched_62162802,task_0253,ea75e6e1-7f78-45fa-a1bc-1843011d956f,2025-01-12T14:24:12,2025-01-12T17:33:28.315199,True
sched_29a31a86,task_0254,1c1e3c80-1d84-46c7-8a60-688eaec5a929,2025-03-16T23:31:04,2025-03-17T03:12:50.114227,True
sched_3e2b0cc1,task_0255,84c941fe-ef09-45cc-9459-c9a189660447,2025-02-12T08:25:58,2025-02-12T12:11:43.311096,True
sched_8ef705d8,task_0256,7992cd46-e42c-4b21-97a0-30f5f7a8ca33,2025-06-04T11:31:36,2025-06-04T15:24:01.383235,True
sched_5afa5b3f,task_0257,2ec8791b-afbd-474f-a05a-5053c6af72c1,2025-03-16T12:10:35,2025-03-16T13:31:19.447286,False
sched_3876c76c,task_0258,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-08-11T20:12:44,2024-08-11T23:53:08.187107,False
sched_49d98b22,task_0259,2696d2ee-6d67-4b6e-a881-bcd04655d292,2024-06-11T16:05:37,2024-06-11T19:13:15.503365,False
sched_5716021b,task_0260,57467426-f5f5-4a8d-a8f1-1685e16f793d,2025-03-14T07:37:06,2025-03-14T10:26:27.447330,False
sched_4c09417a,task_0261,2d4c4fea-3e3e-497b-b3a7-161a22fd2185,2025-02-13T08:20:54,2025-02-13T11:10:47.758460,True
sched_2921e8c2,task_0262,1432836e-3ded-4737-a750-2c0010c31b92,2025-05-01T00:19:56,2025-05-01T01:43:28.666162,False
sched_a9f7b2a2,task_0263,da9e4494-4f3d-4e50-9bd3-0d84e4b4018a,2025-05-08T15:14:52,2025-05-08T18:20:14.903441,True
sched_036051b4,task_0264,2d4c4fea-3e3e-497b-b3a7-161a22fd2185,2025-02-14T08:19:03,2025-02-14T10:21:46.825579,True
sched_14af276b,task_0265,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2024-08-13T12:39:23,2024-08-13T16:08:24.790721,True
sched_8694e7d5,task_0266,1fa9675c-3f11-444a-98fc-380b46d065c8,2025-05-10T11:13:01,2025-05-10T14:01:06.479102,False
sched_2efdfbbe,task_0267,aa586e72-5502-4d96-a8ad-6b245199054b,2025-02-17T06:54:38,2025-02-17T10:41:31.144582,True
sched_63ca6f87,task_0268,ffa927da-9664-47eb-84be-41782eab57b9,2025-04-24T21:42:03,2025-04-25T01:34:28.781961,True
sched_453c4226,task_0269,09571b8c-17cf-43a8-a1b9-8859724aa8f2,2024-08-19T09:28:19,2024-08-19T11:41:08.036938,True
sched_50d599c9,task_0270,e0b15063-c124-4361-9829-a7e14b90a373,2024-07-03T03:28:26,2024-07-03T06:29:35.483127,False
sched_23c56a0e,task_0271,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-12T11:53:06,2025-04-12T13:04:25.555512,True
sched_d8c4710c,task_0272,208e89df-4ede-4bad-82d3-5987b4112fa3,2024-09-13T06:12:48,2024-09-13T08:39:17.562605,True
sched_28081b4b,task_0273,b732419f-1797-4200-8985-f15f847b0e53,2024-12-12T05:51:27,2024-12-12T08:01:18.973109,False
sched_887a22bc,task_0274,96034307-900d-47ad-a243-3b693f196b17,2025-03-03T16:30:21,2025-03-03T17:59:52.433784,True
sched_1c002977,task_0275,2944ce65-f9c6-49c0-a673-9bd090ed612a,2025-03-02T15:56:08,2025-03-02T19:46:26.860542,False
sched_fdbf8d73,task_0276,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2024-10-13T17:57:19,2024-10-13T19:39:53.925237,True
sched_f5326039,task_0277,65705e50-575f-43e2-94b4-301ec6ac0cd2,2025-06-14T11:31:05,2025-06-14T13:48:13.643785,True
sched_1612aeab,task_0278,1432836e-3ded-4737-a750-2c0010c31b92,2025-04-09T20:18:27,2025-04-09T21:37:03.978234,True
sched_b4dd8a68,task_0279,1fa9675c-3f11-444a-98fc-380b46d065c8,2025-03-24T19:14:30,2025-03-24T22:00:40.542270,True
sched_dd4a896c,task_0280,a6b1e04b-7aeb-449f-aa96-779f1a4a61d9,2024-11-09T06:26:25,2024-11-09T07:59:00.884539,False
sched_e2cc0f30,task_0281,fac7b9bb-9a38-4823-a280-7be33fca7070,2025-05-29T15:53:27,2025-05-29T18:42:45.974379,True
sched_71522d39,task_0282,41afd334-ad10-48b3-8ba9-2c8b81b2c92f,2024-11-14T00:47:27,2024-11-14T02:26:57.838914,False
sched_9819abfb,task_0283,2820fa36-8a4c-47ed-9289-1838e14a79da,2024-08-08T13:34:44,2024-08-08T15:31:12.859785,True
sched_2fee7514,task_0284,7fcc1b2e-80a1-494d-a2c4-c640baf72ffc,2025-04-12T20:51:08,2025-04-12T23:30:38.768190,False
sched_93e397e1,task_0285,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-10-31T05:11:12,2024-10-31T08:06:22.057950,True
sched_69968e94,task_0286,8b9e9251-e69d-4d61-a3c3-05ba4f19ab5c,2025-05-08T09:17:54,2025-05-08T11:52:01.172329,True
sched_ac252922,task_0287,dc48e99f-c0b7-41eb-a777-629945421473,2024-10-24T06:22:48,2024-10-24T10:18:26.533480,True
sched_cd7632c9,task_0288,77fd5b0b-2a8b-4543-a3da-489a26638275,2024-07-26T23:35:05,2024-07-27T02:21:31.978697,False
sched_02e51fa0,task_0289,77fd5b0b-2a8b-4543-a3da-489a26638275,2024-12-10T06:34:47,2024-12-10T10:09:13.206850,False
sched_ba9d9705,task_0290,2a547cde-4c23-48f9-80ba-70739f08687a,2024-12-28T00:48:33,2024-12-28T02:20:14.641008,True
sched_a42ac9eb,task_0291,09caeb47-010e-470d-84f5-47ac631583e6,2025-01-04T23:16:22,2025-01-05T01:30:52.966012,False
sched_40989b70,task_0292,e0b15063-c124-4361-9829-a7e14b90a373,2024-11-30T04:29:11,2024-11-30T05:53:59.624808,True
sched_c1eb3de0,task_0293,43e57c22-948c-461a-b003-d39ad4b0ed17,2024-08-24T01:06:19,2024-08-24T04:22:07.614195,True
sched_5349b087,task_0294,1b357154-3d14-410f-ab79-ffa0e3233807,2024-06-14T15:47:48,2024-06-14T19:17:45.665916,True
sched_9d04ed42,task_0295,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2025-04-25T15:51:59,2025-04-25T18:52:52.558532,True
sched_7fd8e441,task_0296,77c3c637-f344-4653-a3c7-507a8427dbf2,2025-04-02T11:09:16,2025-04-02T14:23:04.043195,False
sched_a80fc477,task_0297,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2025-01-17T13:58:18,2025-01-17T16:23:48.796441,False
sched_3f2f6239,task_0298,669676df-aafa-4608-a4ae-8ff08c46e804,2024-11-11T14:28:41,2024-11-11T16:11:00.259414,True
sched_f1dd19e2,task_0299,e4a1b30d-977d-4900-918b-7976f6efcaaf,2024-08-31T18:24:47,2024-08-31T20:45:31.154669,True
sched_7458c1e5,task_0300,4a2291be-2410-4b98-9d1f-2ec08e372461,2025-04-20T04:42:11,2025-04-20T06:11:22.863694,False
sched_f1824ad2,task_0301,6c2bc8d9-927e-4914-b5c8-93eaccc37680,2025-01-07T16:52:09,2025-01-07T18:00:51.069554,False
sched_0e365d07,task_0302,99d840d9-46c9-4dfa-89d5-de0920195591,2024-09-08T00:36:56,2024-09-08T04:03:53.807218,False
sched_686080e7,task_0303,6c2bc8d9-927e-4914-b5c8-93eaccc37680,2024-06-04T20:17:02,2024-06-04T23:53:52.104216,False
sched_69f1337b,task_0304,fb5a4b74-1af0-4a06-9d53-67ba596158ea,2024-11-02T05:43:25,2024-11-02T09:05:15.863124,True
sched_422a836b,task_0305,317b3881-c33f-4f67-b837-3f77d46aed29,2025-03-11T13:50:41,2025-03-11T16:00:59.406665,True
sched_ecf1e33b,task_0306,f804d19b-f85b-4842-8a8b-3a9f41aeac87,2024-06-11T04:21:46,2024-06-11T05:37:02.167241,False
sched_a38d21a8,task_0307,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2024-12-30T14:24:31,2024-12-30T16:06:34.954108,False
sched_c0757f83,task_0308,98287e9a-37ee-4bb0-b7e8-55cdd424f1a6,2024-11-03T04:36:06,2024-11-03T07:11:15.390679,False
sched_76938caa,task_0309,2ec8791b-afbd-474f-a05a-5053c6af72c1,2025-04-27T19:53:02,2025-04-27T21:39:50.168634,True
sched_7eb766d5,task_0310,89dbe097-ba3d-40c8-bc2b-9a9f8f40a5ac,2024-11-06T05:53:52,2024-11-06T08:48:29.532213,False
sched_3c297824,task_0311,a6b1e04b-7aeb-449f-aa96-779f1a4a61d9,2024-09-01T09:26:59,2024-09-01T11:24:32.721657,True
sched_4a86eb86,task_0312,2ec8791b-afbd-474f-a05a-5053c6af72c1,2024-04-28T00:28:41,2024-04-28T03:28:52.899379,True
sched_ef3eba26,task_0313,8b9e9251-e69d-4d61-a3c3-05ba4f19ab5c,2024-10-17T01:04:17,2024-10-17T04:10:26.230706,True
sched_79cb8a06,task_0314,414c100d-b69b-4fa5-969e-a302e25987ce,2024-09-25T01:43:41,2024-09-25T03:12:30.428880,False
sched_166fe131,task_0315,a6b1e04b-7aeb-449f-aa96-779f1a4a61d9,2024-07-29T07:06:18,2024-07-29T09:30:27.012354,True
sched_335d2127,task_0316,2ec8791b-afbd-474f-a05a-5053c6af72c1,2025-02-04T11:31:11,2025-02-04T15:00:25.288444,True
sched_1cfdfaf9,task_0317,e4a1b30d-977d-4900-918b-7976f6efcaaf,2024-12-20T02:59:41,2024-12-20T04:56:51.231955,True
sched_19a419fc,task_0318,1c1e3c80-1d84-46c7-8a60-688eaec5a929,2025-05-07T07:27:40,2025-05-07T10:24:40.435473,True
sched_9b5f3c3d,task_0319,1b357154-3d14-410f-ab79-ffa0e3233807,2025-02-27T18:07:26,2025-02-27T21:16:18.216032,True
sched_fc868f4a,task_0320,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-08-24T22:01:09,2024-08-25T00:29:04.926377,True
sched_7376ef8a,task_0321,0db430d6-b8b8-4ebe-8f52-132b1c17b5e3,2024-10-03T08:34:00,2024-10-03T11:41:52.984501,True
sched_c4ca764c,task_0322,e0b15063-c124-4361-9829-a7e14b90a373,2024-12-20T09:45:53,2024-12-20T13:14:03.141246,False
sched_1073db58,task_0323,2696d2ee-6d67-4b6e-a881-bcd04655d292,2025-04-09T23:58:17,2025-04-10T03:46:14.360231,True
sched_00f45758,task_0324,1c23ddb8-7ed2-4fcc-b62c-7cfe0e2621aa,2025-03-11T07:16:03,2025-03-11T08:46:53.525017,False
sched_e9c5d6ff,task_0325,317b3881-c33f-4f67-b837-3f77d46aed29,2024-07-03T19:23:44,2024-07-03T20:27:48.462684,True
sched_14443928,task_0326,6c2bc8d9-927e-4914-b5c8-93eaccc37680,2025-03-24T14:56:15,2025-03-24T17:04:52.055687,True
sched_fba39dc7,task_0327,89fe9d76-931a-43b7-a7c3-ab809cdeff22,2024-12-15T07:23:54,2024-12-15T09:58:15.399089,True
sched_21b6fb34,task_0328,1432836e-3ded-4737-a750-2c0010c31b92,2024-11-18T16:33:25,2024-11-18T20:25:26.182587,True
sched_dfdb3354,task_0329,f4bfa4b5-b918-49d4-be6d-f28357628f91,2024-06-22T00:03:31,2024-06-22T02:48:26.119313,False
sched_2008f6f5,task_0330,41afd334-ad10-48b3-8ba9-2c8b81b2c92f,2024-12-19T12:08:18,2024-12-19T13:37:15.604125,True
sched_eec1e4fe,task_0331,09caeb47-010e-470d-84f5-47ac631583e6,2025-04-11T05:16:29,2025-04-11T06:58:56.549364,False
sched_0305e84d,task_0332,c03a4220-49c9-4c7f-898a-0c137a6e2907,2024-07-25T12:51:09,2024-07-25T15:10:13.109251,False
sched_106a5dd7,task_0333,89fe9d76-931a-43b7-a7c3-ab809cdeff22,2024-07-09T12:14:38,2024-07-09T15:28:01.161159,True
sched_743cacb7,task_0334,b732419f-1797-4200-8985-f15f847b0e53,2024-12-23T22:18:12,2024-12-24T01:55:39.487775,False
sched_5686d6b6,task_0335,8be1cf26-5a9d-4899-b8c1-7c92d32496be,2025-04-17T11:28:14,2025-04-17T15:24:26.755220,False
sched_bcc2b3c1,task_0336,2820fa36-8a4c-47ed-9289-1838e14a79da,2024-09-27T04:28:05,2024-09-27T07:26:07.041746,False
sched_5dbef2c6,task_0337,fb6b97c4-ef37-439b-b899-8e7efc16023e,2024-09-01T10:54:34,2024-09-01T12:04:18.068106,True
sched_900eac39,task_0338,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2024-08-19T10:39:25,2024-08-19T13:08:11.133359,True
sched_38c35f99,task_0339,3f363020-b29f-4369-9a9d-39f16aba23da,2024-05-13T16:00:42,2024-05-13T17:05:52.892053,True
sched_9cdfa7c0,task_0340,2ec7ffb9-5e99-4e26-96a9-0a80423442be,2024-09-06T10:50:04,2024-09-06T13:12:29.832063,False
sched_e0460f5c,task_0341,e74f5a3e-cf98-4e27-b541-8f997923be4b,2024-09-17T16:31:57,2024-09-17T17:35:35.553620,True
sched_4413f927,task_0342,4a2291be-2410-4b98-9d1f-2ec08e372461,2025-04-05T05:06:13,2025-04-05T07:32:49.142753,True
sched_c56ef4b5,task_0343,1e94a821-91c2-47b5-97b0-6e29655c0cea,2024-08-27T08:52:55,2024-08-27T10:13:09.940610,True
sched_a11a2835,task_0344,5c890ecd-15d8-4f9e-9869-6870568eba39,2024-07-14T18:51:17,2024-07-14T19:53:04.905107,True
sched_a0da35c5,task_0345,2d4c4fea-3e3e-497b-b3a7-161a22fd2185,2025-01-24T02:55:38,2025-01-24T06:41:44.184889,True
sched_2b9c038a,task_0346,5cb4fcf7-3450-4ce2-9112-902ef278eddd,2025-01-07T14:42:44,2025-01-07T16:34:06.761776,False
sched_793e2b11,task_0347,96034307-900d-47ad-a243-3b693f196b17,2024-08-13T23:45:57,2024-08-14T03:19:41.642876,False
sched_58b757bc,task_0348,1a68003b-ef0c-45fa-bac5-dfcad779e63d,2024-07-18T10:17:05,2024-07-18T13:26:13.209895,False
sched_ae2218de,task_0349,7258e4d8-aa1d-4591-ac48-9a6a0673e6f8,2025-03-04T10:43:34,2025-03-04T13:45:58.359645,False
sched_d30084e2,task_0350,57467426-f5f5-4a8d-a8f1-1685e16f793d,2024-06-07T03:41:26,2024-06-07T04:46:09.554882,False
sched_de10146b,task_0351,ffa927da-9664-47eb-84be-41782eab57b9,2024-10-16T08:18:30,2024-10-16T11:42:12.363234,False
sched_dbb03dbb,task_0352,c03a4220-49c9-4c7f-898a-0c137a6e2907,2024-09-20T15:12:45,2024-09-20T17:06:31.438921,True
sched_56ea3d6a,task_0353,2944ce65-f9c6-49c0-a673-9bd090ed612a,2024-08-23T09:50:29,2024-08-23T12:18:08.634888,True
sched_aa6150d8,task_0354,fb5a4b74-1af0-4a06-9d53-67ba596158ea,2024-05-24T02:28:17,2024-05-24T04:52:57.459636,False
sched_9fe43b2b,task_0355,7fcc1b2e-80a1-494d-a2c4-c640baf72ffc,2024-12-15T03:33:07,2024-12-15T07:23:06.702518,True
sched_e89a7459,task_0356,1c1e3c80-1d84-46c7-8a60-688eaec5a929,2024-10-14T12:52:43,2024-10-14T14:23:14.249187,True
sched_40e6b76c,task_0357,3f45e5cd-a101-4a5d-b1b0-8780d2d16606,2024-09-16T02:40:51,2024-09-16T05:15:36.515113,True
sched_7a0371ae,task_0358,1e94a821-91c2-47b5-97b0-6e29655c0cea,2025-01-02T15:10:36,2025-01-02T17:19:53.104454,True
sched_ab43f0de,task_0359,43e57c22-948c-461a-b003-d39ad4b0ed17,2024-07-07T21:27:32,2024-07-07T22:37:30.270956,False
sched_f7b5d193,task_0360,87a15546-4ea9-44b2-a17a-3054585a3eae,2024-07-30T06:55:31,2024-07-30T10:42:41.289163,True
sched_5aae337c,task_0361,d1673cd7-3b56-40b2-acd4-096ac3e570da,2024-05-10T10:41:03,2024-05-10T13:32:57.847645,True
sched_ba1032eb,task_0362,5cb4fcf7-3450-4ce2-9112-902ef278eddd,2024-07-30T02:03:25,2024-07-30T03:53:44.332258,True
sched_81f3c9f2,task_0363,23b90238-7392-404b-bcb2-97c0a8429b51,2024-11-10T05:24:12,2024-11-10T08:10:14.770636,True
sched_b13b36a8,task_0364,1f962965-4fef-4ad8-9b91-e6a871da1529,2025-02-15T19:24:50,2025-02-15T22:57:57.116359,True
sched_fd9fc8a5,task_0365,2a547cde-4c23-48f9-80ba-70739f08687a,2024-08-19T09:09:29,2024-08-19T11:26:51.047075,False
sched_c8b3b5e8,task_0366,1432836e-3ded-4737-a750-2c0010c31b92,2025-01-16T04:21:55,2025-01-16T07:03:35.954987,False
sched_e1e53404,task_0367,7992cd46-e42c-4b21-97a0-30f5f7a8ca33,2024-08-16T00:30:51,2024-08-16T01:37:33.733999,False
sched_1f6c51cb,task_0368,706b6039-7413-4964-bc66-60c60effc291,2025-04-18T15:23:53,2025-04-18T17:10:09.459849,True
sched_5b82978a,task_0369,875ec64b-b465-4e86-9bff-7b4dbd7661d6,2025-01-01T01:54:50,2025-01-01T04:54:22.654357,True
sched_67f3f805,task_0370,414c100d-b69b-4fa5-969e-a302e25987ce,2024-11-16T04:54:57,2024-11-16T08:20:21.113580,False
sched_08a36b78,task_0371,1b357154-3d14-410f-ab79-ffa0e3233807,2025-03-31T04:29:10,2025-03-31T07:46:56.173411,True
sched_7adb7598,task_0372,706b6039-7413-4964-bc66-60c60effc291,2025-06-06T17:30:05,2025-06-06T21:15:25.780923,False
sched_dcb4cc6b,task_0373,4a8044a8-d156-4aef-bfd0-a94523ceba8b,2025-04-09T04:56:52,2025-04-09T06:42:29.649029,True
sched_7db5c5fc,task_0374,2ec8791b-afbd-474f-a05a-5053c6af72c1,2025-06-06T15:43:10,2025-06-06T17:20:40.573490,False
sched_76b7539b,task_0375,196dc879-b3bd-424c-907a-93a60e0f9633,2024-10-31T08:46:29,2024-10-31T11:56:07.675580,True
sched_b79cccae,task_0376,09571b8c-17cf-43a8-a1b9-8859724aa8f2,2024-10-26T23:25:13,2024-10-27T00:31:23.684038,True
sched_2085f00c,task_0377,196dc879-b3bd-424c-907a-93a60e0f9633,2024-12-12T20:33:24,2024-12-12T21:55:49.246618,False
sched_4e636a52,task_0378,bea6b86d-ad55-4747-bb94-f47828f5c62f,2024-12-14T00:10:57,2024-12-14T01:49:49.335377,False
sched_b842f0f7,task_0379,99d840d9-46c9-4dfa-89d5-de0920195591,2024-12-28T05:36:33,2024-12-28T07:41:59.620981,True
sched_0bf6eea2,task_0380,2944ce65-f9c6-49c0-a673-9bd090ed612a,2024-09-14T06:42:52,2024-09-14T10:27:29.569613,True
sched_113f2ed3,task_0381,1f962965-4fef-4ad8-9b91-e6a871da1529,2024-09-26T09:56:39,2024-09-26T13:55:56.681412,True
sched_c21599bd,task_0382,09571b8c-17cf-43a8-a1b9-8859724aa8f2,2024-11-17T23:17:12,2024-11-18T01:32:31.124456,True
sched_043ec5d9,task_0383,5c890ecd-15d8-4f9e-9869-6870568eba39,2024-08-31T12:29:25,2024-08-31T14:31:23.505723,False
sched_aa55c8fc,task_0384,1f962965-4fef-4ad8-9b91-e6a871da1529,2025-03-06T14:32:12,2025-03-06T16:50:12.017821,False
sched_c05b97b8,task_0385,2a547cde-4c23-48f9-80ba-70739f08687a,2024-12-14T06:04:16,2024-12-14T07:49:40.912599,True
